customer_id,age,gender,location,tenure_months,contract_type,monthly_charges,total_charges,data_usage_gb,call_minutes,support_tickets,internet_service,streaming_tv,streaming_movies,payment_method,churn
CUST_093250,36,Female,Suburban,1,Month-to-month,84.57,100.37,111.5,103.0,0,Fiber optic,Yes,No,Electronic check,1
CUST_069390,20,Male,Suburban,16,Month-to-month,103.56,1393.71,68.8,205.0,2,Fiber optic,Yes,Yes,Electronic check,1
CUST_076302,30,Male,Suburban,20,Month-to-month,67.85,1177.4,34.3,1030.0,3,Fiber optic,Yes,No,Mailed check,1
CUST_062661,18,Female,Urban,1,Month-to-month,83.75,88.97,11.2,49.0,1,Fiber optic,No,Yes,Bank transfer,1
CUST_014939,39,Female,Urban,16,Month-to-month,90.63,1406.24,39.9,149.0,0,Fiber optic,Yes,No,Mailed check,0
CUST_060243,18,Male,Urban,42,Two year,62.94,2411.53,254.8,406.0,2,No,Yes,Yes,Electronic check,1
CUST_013744,34,Female,Urban,59,One year,66.22,4510.63,72.3,227.0,0,DSL,No,No,Electronic check,0
CUST_005240,38,Female,Urban,8,Month-to-month,20.0,159.0,18.1,33.0,1,Fiber optic,Yes,No,Electronic check,1
CUST_043597,53,Male,Suburban,12,Two year,39.35,498.8,31.2,140.0,2,Fiber optic,No,No,Electronic check,1
CUST_035862,52,Male,Rural,28,Two year,55.82,1578.26,15.1,137.0,2,Fiber optic,Yes,No,Bank transfer,1
CUST_021882,50,Male,Urban,38,Two year,20.0,910.18,32.7,109.0,5,Fiber optic,Yes,No,Electronic check,1
CUST_061692,28,Male,Urban,63,Month-to-month,87.88,5538.55,107.6,110.0,4,DSL,Yes,Yes,Electronic check,1
CUST_044824,42,Female,Urban,26,One year,20.0,557.73,0.9,497.0,2,DSL,No,No,Electronic check,1
CUST_039559,21,Female,Urban,72,Two year,82.61,5908.11,207.8,57.0,2,No,No,No,Electronic check,1
CUST_034941,23,Female,Urban,5,Month-to-month,35.47,157.66,26.5,123.0,3,Fiber optic,Yes,No,Credit card,1
CUST_092900,40,Female,Urban,68,One year,84.47,5314.63,5.5,168.0,1,No,No,Yes,Mailed check,1
CUST_035593,34,Male,Urban,2,Month-to-month,51.17,106.23,41.7,357.0,1,DSL,Yes,No,Electronic check,1
CUST_076362,19,Male,Urban,11,One year,66.95,854.05,61.5,792.0,1,DSL,No,Yes,Electronic check,1
CUST_052155,36,Female,Suburban,6,One year,51.6,346.41,3.0,240.0,2,Fiber optic,Yes,No,Electronic check,1
CUST_085382,56,Male,Suburban,16,Month-to-month,93.2,1359.7,31.6,3.0,4,DSL,No,Yes,Credit card,1
CUST_090337,52,Female,Urban,25,Month-to-month,27.65,794.22,34.0,81.0,2,DSL,No,No,Electronic check,1
CUST_097169,53,Female,Urban,35,Two year,99.04,4010.25,31.6,52.0,3,DSL,No,Yes,Credit card,1
CUST_077253,40,Female,Suburban,15,Two year,88.28,1114.13,45.6,133.0,0,DSL,No,No,Credit card,0
CUST_085735,34,Male,Urban,2,Month-to-month,20.0,40.76,10.0,370.0,1,DSL,No,No,Credit card,1
CUST_062300,34,Female,Suburban,30,One year,66.86,1757.53,18.2,502.0,1,Fiber optic,Yes,Yes,Credit card,0
CUST_070530,50,Female,Urban,9,Two year,110.78,1044.27,18.2,441.0,2,No,No,Yes,Credit card,1
CUST_040854,34,Female,Suburban,25,One year,82.53,1881.74,6.4,250.0,5,No,No,Yes,Electronic check,1
CUST_079654,24,Female,Urban,15,Month-to-month,79.06,1286.95,115.2,424.0,3,DSL,No,No,Bank transfer,1
CUST_005856,18,Female,Suburban,38,One year,20.0,670.8,60.0,231.0,1,Fiber optic,Yes,No,Credit card,1
CUST_017760,33,Male,Urban,16,Month-to-month,59.03,998.04,32.5,339.0,2,DSL,No,Yes,Electronic check,1
CUST_087633,63,Male,Urban,22,Month-to-month,74.48,1690.03,5.6,217.0,0,DSL,No,No,Electronic check,1
CUST_028141,42,Female,Urban,26,Two year,52.1,1112.27,23.2,53.0,4,Fiber optic,No,No,Mailed check,1
CUST_024932,56,Male,Rural,10,One year,59.7,552.92,66.0,39.0,1,DSL,Yes,Yes,Electronic check,1
CUST_010346,50,Female,Urban,11,Month-to-month,23.29,260.32,9.1,38.0,0,DSL,No,Yes,Credit card,1
CUST_084733,55,Male,Suburban,2,Month-to-month,70.78,157.69,19.1,488.0,2,DSL,Yes,No,Bank transfer,1
CUST_042161,55,Male,Suburban,72,Month-to-month,20.0,1453.51,12.5,246.0,0,DSL,No,No,Mailed check,1
CUST_023762,33,Female,Rural,17,Month-to-month,109.29,1510.33,45.6,116.0,1,DSL,No,Yes,Electronic check,1
CUST_039636,52,Male,Urban,72,Month-to-month,108.49,7041.07,105.6,356.0,1,Fiber optic,Yes,No,Credit card,1
CUST_040908,52,Female,Urban,36,Month-to-month,85.01,2555.69,54.5,35.0,1,No,Yes,No,Bank transfer,1
CUST_064434,25,Male,Urban,16,Two year,92.77,1683.11,140.4,1.0,1,DSL,Yes,No,Mailed check,1
CUST_005679,34,Female,Urban,2,Month-to-month,33.9,72.96,3.5,614.0,0,DSL,Yes,No,Electronic check,1
CUST_009059,53,Female,Urban,15,One year,68.82,899.17,16.3,916.0,3,No,No,Yes,Bank transfer,1
CUST_009940,33,Female,Rural,5,Two year,91.15,528.21,5.3,315.0,3,Fiber optic,No,Yes,Credit card,0
CUST_033717,29,Male,Suburban,6,One year,57.92,356.46,40.4,335.0,3,No,No,No,Bank transfer,1
CUST_096847,44,Female,Rural,4,One year,55.08,262.37,38.2,279.0,1,No,No,Yes,Credit card,0
CUST_005071,37,Female,Urban,31,Month-to-month,92.19,3127.82,20.7,559.0,2,Fiber optic,No,Yes,Electronic check,1
CUST_036523,44,Male,Urban,16,Month-to-month,34.75,494.07,12.8,60.0,2,Fiber optic,No,Yes,Mailed check,1
CUST_009485,55,Male,Suburban,27,Month-to-month,119.24,2710.54,353.8,467.0,0,DSL,No,Yes,Mailed check,1
CUST_059765,55,Male,Suburban,7,One year,94.29,577.48,282.0,155.0,2,Fiber optic,No,No,Credit card,1
CUST_054837,25,Female,Suburban,9,Month-to-month,33.25,272.36,143.3,79.0,1,Fiber optic,No,Yes,Mailed check,1
CUST_068483,29,Female,Urban,72,One year,60.21,5099.26,0.3,194.0,0,No,Yes,Yes,Electronic check,1
CUST_072124,41,Female,Suburban,39,Month-to-month,120.59,3814.72,14.3,130.0,0,DSL,Yes,Yes,Credit card,1
CUST_016537,51,Female,Urban,9,Month-to-month,63.26,630.99,87.2,367.0,0,Fiber optic,No,Yes,Electronic check,1
CUST_011960,40,Female,Suburban,2,Month-to-month,66.97,140.57,60.9,10.0,2,DSL,No,No,Electronic check,1
CUST_016835,42,Male,Urban,14,Two year,42.18,576.21,18.8,44.0,1,No,No,No,Bank transfer,1
CUST_075615,47,Male,Urban,41,One year,50.37,2259.06,9.8,184.0,1,DSL,No,No,Mailed check,1
CUST_009457,40,Male,Urban,11,Month-to-month,101.24,1022.68,83.6,149.0,1,DSL,Yes,Yes,Electronic check,1
CUST_050561,40,Male,Suburban,72,Two year,97.14,6319.48,15.7,220.0,2,DSL,No,No,Credit card,1
CUST_065063,22,Male,Suburban,1,Month-to-month,91.29,84.06,0.1,5.0,0,DSL,No,No,Electronic check,1
CUST_081310,51,Female,Suburban,14,Two year,62.92,842.04,22.8,765.0,1,Fiber optic,Yes,No,Electronic check,1
CUST_077564,52,Male,Urban,1,Month-to-month,49.93,53.8,62.5,19.0,1,Fiber optic,No,Yes,Bank transfer,1
CUST_040003,41,Male,Rural,18,Month-to-month,65.75,1027.62,41.4,454.0,3,DSL,Yes,No,Mailed check,1
CUST_073040,40,Male,Urban,2,Month-to-month,107.03,183.17,36.1,4.0,3,Fiber optic,No,No,Mailed check,1
CUST_057819,53,Male,Suburban,1,One year,64.9,57.68,10.4,435.0,0,No,Yes,No,Electronic check,1
CUST_072240,42,Female,Urban,11,Month-to-month,30.53,392.93,53.8,116.0,3,No,No,Yes,Electronic check,1
CUST_069949,35,Male,Suburban,72,Month-to-month,128.52,8787.04,5.3,193.0,6,DSL,Yes,No,Bank transfer,1
CUST_083569,18,Male,Urban,4,Month-to-month,63.6,210.13,47.2,107.0,0,DSL,Yes,No,Bank transfer,1
CUST_009067,46,Female,Rural,17,One year,63.5,1112.31,31.6,455.0,3,DSL,No,Yes,Electronic check,1
CUST_098301,48,Female,Urban,13,Month-to-month,60.26,909.48,133.2,533.0,1,DSL,No,Yes,Electronic check,1
CUST_097295,21,Female,Urban,8,Month-to-month,88.85,847.57,63.2,61.0,4,DSL,No,No,Electronic check,1
CUST_065444,38,Male,Urban,2,Month-to-month,85.47,143.45,10.3,383.0,0,DSL,No,Yes,Mailed check,1
CUST_055520,31,Female,Suburban,53,One year,80.1,3686.16,119.3,417.0,1,No,Yes,No,Credit card,1
CUST_053248,35,Female,Urban,52,Month-to-month,94.07,5739.61,58.9,158.0,0,Fiber optic,Yes,No,Bank transfer,1
CUST_020601,35,Female,Suburban,13,Month-to-month,53.66,804.59,28.9,1076.0,1,Fiber optic,Yes,Yes,Bank transfer,1
CUST_048794,48,Female,Urban,18,Month-to-month,93.61,1461.51,29.7,108.0,2,DSL,No,No,Mailed check,1
CUST_005468,36,Female,Suburban,11,Month-to-month,39.57,478.0,27.2,26.0,0,DSL,No,No,Bank transfer,0
CUST_084148,47,Female,Urban,33,Month-to-month,41.74,1203.33,36.8,299.0,0,DSL,No,Yes,Credit card,1
CUST_060635,30,Male,Urban,11,One year,72.26,815.09,149.0,75.0,3,Fiber optic,Yes,No,Electronic check,1
CUST_018034,51,Male,Suburban,7,Month-to-month,30.15,208.87,22.9,83.0,2,DSL,No,No,Electronic check,1
CUST_011659,34,Female,Urban,44,One year,79.93,2951.67,17.7,217.0,1,DSL,No,Yes,Bank transfer,0
CUST_029668,38,Female,Suburban,41,Month-to-month,81.36,3097.3,52.8,107.0,3,DSL,No,No,Credit card,1
CUST_075193,65,Female,Urban,21,Month-to-month,93.69,2340.26,65.0,89.0,4,No,Yes,Yes,Electronic check,1
CUST_021230,50,Female,Rural,26,Month-to-month,34.2,960.3,19.4,178.0,2,No,Yes,No,Credit card,1
CUST_078026,54,Male,Suburban,10,Two year,61.28,591.73,9.6,139.0,0,DSL,Yes,Yes,Electronic check,1
CUST_017423,42,Female,Suburban,11,Month-to-month,53.14,540.54,58.6,162.0,1,Fiber optic,No,Yes,Electronic check,1
CUST_060130,49,Female,Urban,23,Month-to-month,98.23,2569.86,57.7,207.0,3,No,Yes,No,Electronic check,1
CUST_073695,28,Male,Rural,16,Month-to-month,82.04,1276.63,13.1,432.0,1,No,Yes,No,Mailed check,1
CUST_080889,27,Male,Urban,43,One year,57.04,2498.94,111.9,392.0,0,DSL,Yes,No,Credit card,1
CUST_054728,43,Male,Urban,35,Month-to-month,72.0,2695.96,30.8,845.0,3,No,No,Yes,Electronic check,1
CUST_046091,50,Male,Urban,50,Two year,20.0,1139.65,47.0,33.0,2,Fiber optic,Yes,No,Electronic check,1
CUST_021744,28,Male,Urban,15,Month-to-month,49.33,678.47,84.4,199.0,1,No,No,No,Credit card,1
CUST_048177,38,Male,Urban,8,One year,60.37,399.01,24.0,84.0,3,Fiber optic,No,Yes,Bank transfer,1
CUST_093443,33,Female,Urban,1,Month-to-month,49.81,42.13,94.1,390.0,0,DSL,No,No,Bank transfer,1
CUST_064614,31,Female,Urban,33,Month-to-month,56.18,1496.99,29.4,624.0,1,DSL,No,Yes,Mailed check,1
CUST_002102,29,Male,Urban,10,One year,65.65,729.57,75.6,137.0,1,Fiber optic,No,No,Electronic check,1
CUST_065338,46,Female,Suburban,7,Month-to-month,90.84,738.22,219.5,248.0,0,Fiber optic,Yes,No,Mailed check,1
CUST_092548,57,Male,Urban,56,Month-to-month,50.63,2430.69,22.5,1062.0,1,Fiber optic,Yes,Yes,Electronic check,1
CUST_057317,60,Female,Rural,1,One year,83.01,69.76,11.4,211.0,0,DSL,Yes,No,Credit card,1
CUST_032136,60,Male,Suburban,12,One year,94.73,1039.63,84.3,339.0,1,No,No,No,Electronic check,0
CUST_000222,48,Male,Urban,30,Month-to-month,48.08,1208.77,199.6,51.0,2,No,No,Yes,Credit card,1
CUST_095817,42,Male,Rural,20,One year,89.0,2056.55,58.5,341.0,3,No,Yes,No,Electronic check,1
CUST_000760,33,Female,Rural,24,Month-to-month,67.24,1885.65,104.1,247.0,4,Fiber optic,Yes,No,Electronic check,1
CUST_048207,23,Male,Suburban,61,Month-to-month,44.48,2185.6,45.1,348.0,2,No,No,No,Electronic check,1
CUST_064255,55,Male,Urban,55,Month-to-month,62.46,2993.46,27.0,269.0,3,No,Yes,Yes,Mailed check,1
CUST_098687,51,Female,Suburban,48,One year,46.63,2310.08,121.6,98.0,1,No,Yes,No,Electronic check,1
CUST_046010,21,Male,Urban,23,Month-to-month,85.75,2226.27,103.7,709.0,2,Fiber optic,No,No,Bank transfer,1
CUST_053798,27,Female,Suburban,30,Month-to-month,61.48,2164.14,5.9,35.0,1,Fiber optic,Yes,No,Electronic check,1
CUST_023818,37,Male,Urban,70,One year,61.42,4202.17,56.1,253.0,1,Fiber optic,No,No,Bank transfer,1
CUST_060381,44,Female,Rural,6,Month-to-month,136.87,694.76,93.6,432.0,2,Fiber optic,Yes,Yes,Bank transfer,0
CUST_014188,18,Male,Suburban,20,Month-to-month,66.43,1560.75,133.5,12.0,2,Fiber optic,Yes,No,Electronic check,1
CUST_021140,23,Female,Rural,13,One year,73.63,902.2,18.9,123.0,0,No,No,No,Electronic check,1
CUST_068064,24,Male,Rural,72,One year,42.36,3538.37,206.2,468.0,0,DSL,No,No,Credit card,0
CUST_015795,37,Female,Urban,8,Two year,52.02,432.94,33.0,357.0,2,DSL,No,No,Electronic check,1
CUST_041084,34,Male,Urban,38,Month-to-month,81.8,3535.54,2.8,387.0,1,DSL,No,No,Credit card,0
CUST_016024,30,Male,Suburban,1,One year,74.39,71.39,163.5,612.0,1,No,Yes,Yes,Electronic check,0
CUST_007631,29,Female,Urban,39,Month-to-month,59.43,2275.45,41.0,196.0,2,No,No,Yes,Electronic check,0
CUST_042451,57,Female,Suburban,20,Month-to-month,65.2,1506.48,36.1,418.0,5,Fiber optic,Yes,No,Credit card,1
CUST_090092,40,Female,Urban,7,Month-to-month,47.39,320.14,8.3,1.0,2,DSL,No,Yes,Mailed check,1
CUST_047489,46,Male,Urban,2,Month-to-month,46.55,94.89,41.9,8.0,0,Fiber optic,Yes,No,Mailed check,0
CUST_056588,42,Male,Urban,1,Two year,95.07,77.74,5.0,498.0,1,DSL,No,Yes,Bank transfer,1
CUST_090730,23,Male,Suburban,22,Month-to-month,82.88,1773.44,53.4,87.0,1,No,No,No,Mailed check,1
CUST_019535,35,Female,Urban,30,One year,34.32,976.48,22.5,77.0,1,DSL,No,Yes,Electronic check,1
CUST_022550,36,Male,Urban,53,Two year,27.6,1404.8,3.3,62.0,1,DSL,Yes,No,Electronic check,0
CUST_030034,33,Female,Suburban,57,Month-to-month,55.02,3047.22,162.3,13.0,1,No,Yes,Yes,Credit card,1
CUST_005133,45,Male,Suburban,63,One year,96.33,6018.89,37.0,161.0,0,DSL,Yes,No,Credit card,1
CUST_032431,38,Female,Rural,14,One year,67.27,1027.94,16.1,110.0,1,No,Yes,No,Credit card,1
CUST_066016,40,Female,Suburban,21,Two year,47.7,901.01,108.5,610.0,2,Fiber optic,No,No,Electronic check,1
CUST_096880,37,Male,Urban,48,One year,67.94,3342.9,42.8,11.0,2,Fiber optic,Yes,No,Bank transfer,0
CUST_099536,57,Male,Urban,2,One year,73.48,122.01,84.2,237.0,1,Fiber optic,Yes,No,Electronic check,1
CUST_021183,33,Male,Urban,5,One year,95.35,392.54,49.4,312.0,1,Fiber optic,Yes,No,Mailed check,1
CUST_019396,47,Male,Suburban,4,Month-to-month,59.25,275.15,24.8,44.0,0,DSL,Yes,Yes,Credit card,1
CUST_017327,36,Female,Rural,1,One year,102.41,117.82,25.3,697.0,2,Fiber optic,No,No,Credit card,1
CUST_014730,18,Female,Urban,45,Month-to-month,53.07,1948.34,125.7,25.0,3,Fiber optic,Yes,Yes,Electronic check,1
CUST_019437,43,Female,Urban,1,Month-to-month,64.4,75.84,3.3,7.0,0,No,Yes,No,Mailed check,1
CUST_093703,62,Male,Urban,38,Month-to-month,82.25,3127.75,84.0,870.0,0,Fiber optic,Yes,No,Electronic check,0
CUST_032506,44,Male,Urban,13,Month-to-month,78.35,1045.18,4.7,357.0,3,DSL,Yes,No,Electronic check,1
CUST_071523,53,Male,Urban,1,One year,91.5,89.12,18.5,37.0,0,Fiber optic,No,Yes,Electronic check,1
CUST_054342,38,Male,Suburban,24,One year,89.65,2476.4,1.4,109.0,4,DSL,No,No,Electronic check,1
CUST_051419,24,Male,Urban,40,One year,28.83,1320.15,15.0,125.0,4,DSL,Yes,No,Credit card,1
CUST_017869,42,Female,Urban,4,Month-to-month,93.27,392.95,5.1,432.0,2,No,Yes,No,Mailed check,1
CUST_026982,37,Male,Urban,3,Month-to-month,82.75,227.56,107.8,82.0,2,DSL,No,No,Bank transfer,0
CUST_038704,39,Male,Urban,28,One year,61.83,1962.69,153.4,21.0,1,Fiber optic,Yes,Yes,Mailed check,1
CUST_098652,40,Female,Urban,58,Month-to-month,98.92,6142.64,254.5,359.0,2,DSL,Yes,No,Bank transfer,1
CUST_014214,48,Female,Suburban,33,Two year,64.55,1964.43,10.2,105.0,3,Fiber optic,Yes,Yes,Electronic check,1
CUST_034765,26,Male,Suburban,1,Month-to-month,105.35,116.37,37.7,17.0,3,DSL,Yes,No,Credit card,1
CUST_053828,48,Female,Urban,16,One year,30.16,466.79,43.5,164.0,1,Fiber optic,No,No,Credit card,1
CUST_095100,44,Female,Urban,5,Month-to-month,53.92,248.95,14.0,610.0,0,No,Yes,No,Credit card,1
CUST_028797,31,Female,Urban,46,Two year,70.28,3206.07,208.2,648.0,2,DSL,No,Yes,Mailed check,1
CUST_000056,29,Female,Urban,53,Month-to-month,78.08,3823.95,17.9,301.0,1,Fiber optic,No,No,Electronic check,0
CUST_036979,55,Male,Rural,36,Month-to-month,90.66,3671.41,59.5,274.0,2,DSL,No,No,Electronic check,1
CUST_064173,44,Male,Suburban,21,Two year,96.72,1842.98,18.6,246.0,3,No,Yes,No,Credit card,1
CUST_026747,45,Female,Urban,1,One year,64.58,66.75,212.3,960.0,0,Fiber optic,No,No,Bank transfer,1
CUST_002075,36,Male,Rural,43,Month-to-month,94.93,4558.96,152.9,167.0,0,Fiber optic,No,No,Bank transfer,1
CUST_016946,26,Male,Rural,7,Two year,57.51,390.01,50.8,260.0,2,Fiber optic,Yes,No,Credit card,1
CUST_086823,36,Male,Urban,3,Two year,93.77,252.95,1.4,939.0,2,Fiber optic,No,No,Electronic check,1
CUST_086518,55,Female,Urban,12,Month-to-month,54.53,707.42,7.9,234.0,2,Fiber optic,No,Yes,Electronic check,0
CUST_017067,42,Female,Urban,72,Two year,91.31,6460.86,6.7,148.0,0,Fiber optic,Yes,No,Electronic check,1
CUST_046263,18,Female,Urban,24,Two year,84.38,1754.66,61.5,107.0,1,Fiber optic,Yes,No,Electronic check,1
CUST_026411,64,Female,Urban,72,One year,61.28,4341.59,63.0,18.0,2,DSL,No,No,Mailed check,1
CUST_031397,51,Male,Urban,37,One year,57.15,2106.83,42.7,49.0,0,DSL,No,No,Credit card,0
CUST_039334,40,Male,Urban,56,Month-to-month,65.68,3597.86,30.9,347.0,0,No,No,No,Electronic check,1
CUST_033076,28,Female,Urban,9,One year,70.96,563.54,25.4,154.0,0,Fiber optic,No,No,Electronic check,1
CUST_027043,58,Male,Urban,41,One year,90.95,4102.23,29.8,73.0,0,Fiber optic,Yes,No,Credit card,1
CUST_015377,53,Female,Suburban,72,One year,54.57,3171.51,65.1,86.0,2,Fiber optic,Yes,No,Electronic check,1
CUST_043873,32,Female,Suburban,6,Month-to-month,66.65,363.56,32.6,31.0,0,DSL,No,No,Mailed check,0
CUST_099884,41,Female,Rural,2,Month-to-month,69.82,137.22,9.3,199.0,0,Fiber optic,Yes,Yes,Electronic check,0
CUST_066139,36,Female,Urban,17,Month-to-month,72.85,1247.23,93.8,380.0,0,DSL,No,Yes,Electronic check,1
CUST_054153,38,Female,Urban,72,One year,110.88,7214.65,45.3,361.0,1,Fiber optic,No,No,Mailed check,1
CUST_000988,37,Female,Suburban,32,Month-to-month,59.07,2158.52,44.4,312.0,3,No,No,Yes,Electronic check,1
CUST_038329,30,Male,Urban,19,Month-to-month,44.55,881.62,42.4,5.0,1,DSL,Yes,No,Electronic check,1
CUST_071403,24,Male,Urban,9,Two year,65.08,501.74,4.2,82.0,4,DSL,Yes,Yes,Mailed check,1
CUST_072991,39,Female,Urban,28,One year,20.0,614.25,5.0,1050.0,0,Fiber optic,No,No,Electronic check,1
CUST_079850,51,Female,Urban,8,Month-to-month,52.65,473.72,50.2,133.0,5,Fiber optic,Yes,Yes,Electronic check,1
CUST_093162,49,Female,Suburban,14,Month-to-month,125.56,1914.24,41.8,577.0,2,Fiber optic,Yes,Yes,Mailed check,0
CUST_015896,66,Female,Urban,20,Month-to-month,63.02,1112.19,8.0,78.0,4,Fiber optic,Yes,No,Electronic check,1
CUST_064201,24,Male,Urban,37,One year,69.62,2280.24,5.7,235.0,2,DSL,No,No,Electronic check,1
CUST_014450,37,Female,Suburban,65,Two year,61.57,3273.03,13.9,774.0,3,Fiber optic,Yes,Yes,Mailed check,0
CUST_085744,35,Female,Rural,19,Two year,43.69,716.79,135.3,547.0,1,Fiber optic,Yes,No,Electronic check,1
CUST_094900,38,Female,Urban,35,Month-to-month,41.53,1354.03,218.8,115.0,0,DSL,No,Yes,Mailed check,1
CUST_093575,25,Male,Suburban,29,Month-to-month,75.33,2456.98,2.0,117.0,1,No,No,Yes,Electronic check,1
CUST_030733,58,Male,Suburban,40,Two year,111.36,5305.47,13.7,186.0,1,Fiber optic,Yes,Yes,Electronic check,1
CUST_049799,44,Male,Suburban,15,Two year,57.48,732.14,123.2,285.0,3,Fiber optic,Yes,Yes,Electronic check,1
CUST_055151,33,Male,Urban,8,Month-to-month,58.23,398.91,22.6,85.0,2,DSL,No,No,Credit card,1
CUST_034128,56,Female,Suburban,17,Two year,99.82,1541.73,36.7,80.0,2,Fiber optic,Yes,No,Electronic check,0
CUST_046659,43,Female,Urban,4,Two year,85.16,405.87,69.9,263.0,0,DSL,No,No,Electronic check,1
CUST_026479,43,Female,Urban,6,One year,88.08,467.26,148.0,158.0,2,Fiber optic,Yes,No,Mailed check,1
CUST_084500,18,Female,Urban,38,One year,69.05,2663.78,8.1,525.0,5,No,No,Yes,Electronic check,1
CUST_013121,27,Male,Urban,22,One year,76.19,1835.14,81.2,236.0,0,DSL,Yes,No,Mailed check,1
CUST_099526,30,Male,Urban,15,Month-to-month,49.95,717.63,89.4,427.0,1,No,No,No,Electronic check,1
CUST_038891,60,Female,Suburban,43,One year,61.93,2807.11,14.0,319.0,1,Fiber optic,No,No,Credit card,1
CUST_098469,59,Female,Urban,6,Month-to-month,107.13,602.72,4.9,132.0,0,Fiber optic,No,No,Electronic check,1
CUST_093476,23,Male,Rural,10,Month-to-month,28.8,262.58,33.9,716.0,1,DSL,No,No,Mailed check,1
CUST_040307,70,Male,Rural,72,Two year,99.44,6795.87,31.3,538.0,1,Fiber optic,No,No,Electronic check,1
CUST_066431,18,Female,Urban,17,Month-to-month,80.07,1558.52,37.5,330.0,0,Fiber optic,No,No,Electronic check,1
CUST_048444,40,Male,Suburban,29,Month-to-month,20.0,681.45,78.7,21.0,4,Fiber optic,No,No,Electronic check,1
CUST_055552,57,Male,Suburban,50,Month-to-month,73.43,4086.73,80.1,38.0,1,No,Yes,No,Bank transfer,1
CUST_014781,33,Male,Urban,17,One year,68.3,1061.08,118.6,74.0,3,DSL,Yes,No,Electronic check,1
CUST_052404,19,Male,Urban,6,Two year,80.84,547.21,5.4,187.0,2,DSL,No,Yes,Mailed check,1
CUST_089128,52,Male,Rural,4,Month-to-month,120.34,431.69,10.0,3.0,0,DSL,No,No,Mailed check,1
CUST_012889,32,Male,Urban,6,Two year,49.88,254.85,4.6,525.0,1,DSL,Yes,No,Electronic check,1
CUST_052700,34,Male,Suburban,14,Month-to-month,38.91,619.26,22.6,44.0,1,Fiber optic,No,Yes,Credit card,1
CUST_090281,45,Female,Urban,17,Two year,102.05,1978.82,20.4,233.0,1,Fiber optic,Yes,No,Bank transfer,1
CUST_095341,35,Female,Urban,72,One year,49.42,3671.42,24.9,623.0,2,Fiber optic,Yes,Yes,Electronic check,1
CUST_026074,65,Female,Suburban,9,Month-to-month,84.5,856.08,32.6,428.0,0,Fiber optic,Yes,No,Electronic check,1
CUST_028523,63,Male,Suburban,9,Two year,56.12,472.88,86.3,285.0,2,DSL,Yes,No,Electronic check,0
CUST_077772,46,Female,Urban,5,Two year,89.03,413.47,45.0,43.0,0,No,Yes,Yes,Electronic check,1
CUST_023505,44,Female,Urban,19,One year,97.46,2161.79,8.7,158.0,2,DSL,No,No,Electronic check,0
CUST_054505,24,Male,Urban,12,Month-to-month,60.75,754.01,91.0,55.0,0,DSL,No,No,Electronic check,1
CUST_030736,40,Male,Suburban,8,Month-to-month,75.06,618.92,0.2,253.0,2,Fiber optic,No,No,Credit card,1
CUST_000835,42,Female,Rural,65,One year,34.28,2662.21,16.0,259.0,5,Fiber optic,Yes,No,Bank transfer,1
CUST_029415,18,Female,Urban,1,One year,73.89,84.62,32.7,1193.0,3,No,No,No,Mailed check,1
CUST_043377,43,Female,Suburban,59,Two year,43.05,2252.2,32.2,108.0,0,Fiber optic,Yes,No,Electronic check,0
CUST_099676,34,Female,Urban,40,Month-to-month,64.7,2761.36,113.3,14.0,0,Fiber optic,No,No,Bank transfer,1
CUST_078402,39,Female,Urban,3,Month-to-month,83.62,280.46,14.0,606.0,2,Fiber optic,No,No,Bank transfer,1
CUST_029604,53,Female,Urban,26,Month-to-month,77.1,1660.48,13.8,136.0,1,DSL,Yes,Yes,Credit card,1
CUST_093561,44,Male,Urban,16,Two year,41.15,546.05,142.9,34.0,2,DSL,Yes,No,Bank transfer,1
CUST_091791,46,Female,Urban,22,Month-to-month,66.36,1672.86,66.3,398.0,1,DSL,Yes,No,Electronic check,1
CUST_083053,39,Female,Urban,38,One year,75.64,2444.77,258.3,72.0,0,Fiber optic,Yes,No,Mailed check,1
CUST_065906,53,Male,Urban,27,Month-to-month,27.5,856.47,63.2,33.0,2,Fiber optic,No,Yes,Electronic check,1
CUST_086035,30,Female,Urban,2,Month-to-month,102.89,166.5,37.5,1106.0,0,No,Yes,No,Mailed check,1
CUST_088121,53,Male,Suburban,5,Two year,27.51,116.22,3.6,739.0,2,No,No,No,Electronic check,1
CUST_006902,45,Female,Urban,1,Month-to-month,59.72,67.97,65.5,72.0,1,No,No,Yes,Electronic check,1
CUST_038559,55,Male,Suburban,20,Month-to-month,53.29,1177.67,242.9,582.0,2,DSL,Yes,No,Credit card,1
